Invoice ID,city,customertype,gender,product,itemprice,quantity,total,date,time,payment,customersalary,rating
624-01-8356,Mombasa,Normal,Female,Home and lifestyle,49.01,10,514.605,1/27/2019,10:44,Credit card,24.505,4.2
313-66-9943,Mombasa,Member,Female,Food and beverages,29.15,3,91.8225,3/27/2019,20:29,Credit card,4.3725,7.3
151-27-8496,Nakuru,Normal,Female,Electronic accessories,56.13,4,235.746,1/19/2019,11:43,MPESA,11.226,8.6
453-33-6436,Nairobi,Normal,Female,Home and lifestyle,93.12,8,782.208,2/7/2019,10:09,Cash,37.248,6.8
522-57-8364,Nairobi,Member,Male,Fashion accessories,51.34,8,431.256,1/31/2019,10:00,MPESA,20.536,7.6
459-45-2396,Nairobi,Member,Female,Food and beverages,99.6,3,313.74,2/25/2019,18:45,Cash,14.94,5.8
717-96-4189,Nakuru,Normal,Female,Electronic accessories,35.49,6,223.587,2/2/2019,12:40,Cash,10.647,4.1
722-13-2115,Nakuru,Member,Male,Sports and travel,42.85,1,44.9925,3/14/2019,15:36,Credit card,2.1425,9.3
749-81-8133,Nairobi,Normal,Female,Fashion accessories,94.67,4,397.614,3/11/2019,12:04,Cash,18.934,6.8
777-67-2495,Mombasa,Normal,Male,Home and lifestyle,68.97,3,217.2555,2/22/2019,11:26,MPESA,10.3455,8.7
636-98-3364,Mombasa,Member,Female,Electronic accessories,26.26,3,82.719,3/2/2019,12:36,MPESA,3.939,6.3
246-55-6923,Nakuru,Member,Female,Home and lifestyle,35.79,9,338.2155,3/10/2019,15:06,Credit card,16.1055,5.1
181-82-6255,Mombasa,Normal,Female,Home and lifestyle,16.37,6,103.131,2/8/2019,10:58,Cash,4.911,7
838-02-1821,Nakuru,Member,Female,Home and lifestyle,12.73,2,26.733,2/22/2019,12:10,Credit card,1.273,5.2
887-42-0517,Nakuru,Normal,Female,Sports and travel,83.14,7,611.079,1/10/2019,10:31,Credit card,29.099,6.6
457-12-0244,Nakuru,Member,Female,Sports and travel,35.22,6,221.886,3/14/2019,13:49,MPESA,10.566,6.5
226-34-0034,Mombasa,Normal,Male,Electronic accessories,13.78,4,57.876,1/10/2019,11:10,MPESA,2.756,9
321-49-7382,Mombasa,Member,Female,Sports and travel,88.31,1,92.7255,2/15/2019,17:38,Credit card,4.4155,5.2
397-25-8725,Nairobi,Member,Female,Health and beauty,39.62,9,374.409,1/13/2019,17:54,Credit card,17.829,6.8
431-66-2305,Mombasa,Normal,Female,Electronic accessories,88.25,9,833.9625,2/15/2019,20:51,Credit card,39.7125,7.6
825-94-5922,Mombasa,Normal,Female,Sports and travel,25.31,2,53.151,3/2/2019,19:26,MPESA,2.531,7.2
641-62-7288,Mombasa,Normal,Female,Home and lifestyle,99.92,6,629.496,3/24/2019,13:33,MPESA,29.976,7.1
756-93-1854,Nakuru,Member,Female,Fashion accessories,83.35,2,175.035,2/2/2019,14:05,Credit card,8.335,9.5
243-55-8457,Nairobi,Normal,Female,Food and beverages,74.44,10,781.62,2/27/2019,11:40,MPESA,37.22,5.1
458-10-8612,Nakuru,Normal,Female,Health and beauty,64.08,7,470.988,1/20/2019,12:27,MPESA,22.428,7.6
501-61-1753,Mombasa,Normal,Female,Home and lifestyle,63.15,6,397.845,1/3/2019,20:24,MPESA,18.945,9.8
235-06-8510,Nakuru,Member,Male,Home and lifestyle,85.72,3,270.018,1/24/2019,20:59,MPESA,12.858,5.1
433-08-7822,Nakuru,Normal,Female,Health and beauty,78.89,7,579.8415,1/5/2019,19:48,MPESA,27.6115,7.5
361-85-2571,Nairobi,Normal,Female,Health and beauty,89.48,5,469.77,3/30/2019,10:18,Cash,22.37,7.4
131-70-8179,Nairobi,Member,Female,Health and beauty,92.09,3,290.0835,2/17/2019,16:27,Cash,13.8135,4.2
500-02-2261,Nakuru,Normal,Female,Health and beauty,57.29,6,360.927,3/21/2019,17:04,MPESA,17.187,5.9
720-72-2436,Nairobi,Normal,Male,Food and beverages,66.52,4,279.384,3/2/2019,18:14,MPESA,13.304,6.9
702-83-5291,Nakuru,Member,Male,Fashion accessories,99.82,9,943.299,3/27/2019,10:43,Cash,44.919,6.6
809-69-9497,Nairobi,Normal,Female,Home and lifestyle,45.68,10,479.64,1/19/2019,19:30,MPESA,22.84,5.7
449-16-6770,Nairobi,Normal,Male,Health and beauty,50.79,5,266.6475,2/19/2019,14:53,Credit card,12.6975,5.3
333-23-2632,Nairobi,Member,Male,Health and beauty,10.08,7,74.088,3/28/2019,20:14,Cash,3.528,4.2
489-82-1237,Nairobi,Normal,Female,Electronic accessories,93.88,7,690.018,1/5/2019,11:51,Credit card,32.858,7.3
859-97-6048,Nakuru,Member,Male,Electronic accessories,84.25,2,176.925,3/26/2019,14:13,Credit card,8.425,5.3
676-10-2200,Mombasa,Member,Male,Fashion accessories,53.78,1,56.469,2/3/2019,20:13,MPESA,2.689,4.7
373-88-1424,Nakuru,Member,Male,Home and lifestyle,35.81,5,188.0025,2/6/2019,18:44,MPESA,8.9525,7.9
365-16-4334,Mombasa,Normal,Female,Food and beverages,26.43,8,222.012,2/24/2019,14:26,MPESA,10.572,8.9
503-21-4385,Mombasa,Member,Male,Health and beauty,39.91,3,125.7165,2/21/2019,12:40,MPESA,5.9865,9.3
305-89-2768,Mombasa,Member,Female,Home and lifestyle,21.9,3,68.985,1/9/2019,18:43,MPESA,3.285,4.7
574-80-1489,Mombasa,Member,Female,Home and lifestyle,62.85,4,263.97,2/25/2019,13:22,MPESA,12.57,8.7
784-08-0310,Nakuru,Member,Female,Home and lifestyle,21.04,4,88.368,1/13/2019,13:58,Cash,4.208,7.6
200-40-6154,Mombasa,Member,Male,Home and lifestyle,65.91,6,415.233,2/9/2019,11:45,Cash,19.773,5.7
846-10-0341,Nairobi,Normal,Female,Fashion accessories,42.57,7,312.8895,1/6/2019,11:51,Cash,14.8995,6.8
577-34-7579,Nakuru,Member,Male,Food and beverages,50.49,9,477.1305,1/10/2019,17:16,Cash,22.7205,5.4
430-02-3888,Mombasa,Normal,Male,Electronic accessories,46.02,6,289.926,2/7/2019,15:55,Cash,13.806,7.1
867-47-1948,Nakuru,Normal,Female,Home and lifestyle,15.8,10,165.9,1/9/2019,12:07,Cash,7.9,7.8
384-59-6655,Nairobi,Member,Female,Food and beverages,98.66,9,932.337,2/19/2019,15:07,Cash,44.397,8.4
256-58-3609,Nakuru,Member,Male,Fashion accessories,91.98,1,96.579,3/18/2019,15:29,Cash,4.599,9.8
324-92-3863,Nairobi,Member,Male,Electronic accessories,20.89,2,43.869,2/5/2019,18:45,Cash,2.089,9.8
593-08-5916,Nairobi,Normal,Female,Fashion accessories,15.5,1,16.275,3/19/2019,15:23,Credit card,0.775,7.4
364-34-2972,Nakuru,Member,Male,Electronic accessories,96.82,3,304.983,3/30/2019,20:37,Cash,14.523,6.7
794-42-3736,Mombasa,Normal,Male,Food and beverages,33.33,2,69.993,1/26/2019,14:41,Credit card,3.333,6.4
172-42-8274,Mombasa,Normal,Female,Electronic accessories,38.27,2,80.367,3/2/2019,18:18,Credit card,3.827,5.8
558-60-5016,Nairobi,Normal,Female,Home and lifestyle,33.3,9,314.685,3/4/2019,15:27,MPESA,14.985,7.2
195-06-0432,Nairobi,Member,Male,Home and lifestyle,81.01,3,255.1815,1/13/2019,12:55,Credit card,12.1515,9.3
605-03-2706,Nairobi,Normal,Female,Health and beauty,15.8,3,49.77,3/25/2019,18:02,Cash,2.37,9.5
214-30-2776,Mombasa,Member,Female,Electronic accessories,34.49,5,181.0725,3/11/2019,19:44,Credit card,8.6225,9
746-04-1077,Mombasa,Member,Female,Food and beverages,84.63,10,888.615,1/1/2019,11:36,Credit card,42.315,9
448-34-8700,Mombasa,Member,Male,Home and lifestyle,36.91,7,271.2885,2/10/2019,13:51,MPESA,12.9185,6.7
452-04-8808,Mombasa,Normal,Male,Electronic accessories,87.08,7,640.038,1/26/2019,15:17,Cash,30.478,5.5
531-56-4728,Nairobi,Normal,Male,Home and lifestyle,80.08,3,252.252,2/11/2019,15:29,Cash,12.012,5.4
744-82-9138,Nakuru,Normal,Male,Fashion accessories,86.13,2,180.873,2/7/2019,17:59,Cash,8.613,8.2
883-69-1285,Mombasa,Member,Male,Fashion accessories,49.92,2,104.832,3/6/2019,11:55,Credit card,4.992,7
221-25-5073,Nairobi,Normal,Female,Food and beverages,74.66,4,313.572,3/4/2019,10:39,Cash,14.932,8.5
518-71-6847,Mombasa,Member,Male,Food and beverages,26.6,6,167.58,2/26/2019,15:10,MPESA,7.98,4.9
156-20-0370,Mombasa,Normal,Female,Electronic accessories,25.45,1,26.7225,3/10/2019,18:10,Credit card,1.2725,5.1
151-33-7434,Mombasa,Normal,Female,Food and beverages,67.77,1,71.1585,2/4/2019,20:43,Credit card,3.3885,6.5
728-47-9078,Nakuru,Member,Male,Food and beverages,59.59,4,250.278,1/19/2019,12:46,Cash,11.918,9.8
809-46-1866,Nairobi,Normal,Male,Health and beauty,58.15,4,244.23,1/23/2019,17:44,Cash,11.63,8.4
139-32-4183,Nairobi,Member,Female,Sports and travel,97.48,9,921.186,3/14/2019,14:19,MPESA,43.866,7.4
148-41-7930,Nakuru,Normal,Male,Health and beauty,99.96,7,734.706,1/23/2019,10:33,Cash,34.986,6.1
189-40-5216,Nakuru,Normal,Male,Electronic accessories,96.37,7,708.3195,1/9/2019,11:40,Cash,33.7295,6
374-38-5555,Mombasa,Normal,Female,Fashion accessories,63.71,5,334.4775,2/7/2019,19:30,MPESA,15.9275,8.5
764-44-8999,Mombasa,Normal,Female,Health and beauty,14.76,2,30.996,2/18/2019,14:42,MPESA,1.476,4.3
552-44-5977,Mombasa,Member,Male,Health and beauty,62,8,520.8,1/3/2019,19:08,Credit card,24.8,6.2
267-62-7380,Nakuru,Member,Male,Electronic accessories,82.34,10,864.57,3/29/2019,19:12,MPESA,41.17,4.3
430-53-4718,Mombasa,Member,Male,Health and beauty,75.37,8,633.108,1/28/2019,15:46,Credit card,30.148,8.4
886-18-2897,Nairobi,Normal,Female,Food and beverages,56.56,5,296.94,3/22/2019,19:06,Credit card,14.14,4.5
602-16-6955,Mombasa,Normal,Female,Sports and travel,76.6,10,804.3,1/24/2019,18:10,MPESA,38.3,6
745-74-0715,Nairobi,Normal,Male,Electronic accessories,58.03,2,121.863,3/10/2019,20:46,MPESA,5.803,8.8
690-01-6631,Mombasa,Normal,Male,Fashion accessories,17.49,10,183.645,2/22/2019,18:35,MPESA,8.745,6.6
652-49-6720,Nakuru,Member,Female,Electronic accessories,60.95,1,63.9975,2/18/2019,11:40,MPESA,3.0475,5.9
233-67-5758,Nakuru,Normal,Male,Health and beauty,40.35,1,42.3675,1/29/2019,13:46,MPESA,2.0175,6.2
303-96-2227,Mombasa,Normal,Female,Home and lifestyle,97.38,10,1022.49,3/2/2019,17:16,MPESA,48.69,4.4
727-02-1313,Nairobi,Member,Male,Food and beverages,31.84,1,33.432,2/9/2019,13:22,Cash,1.592,7.7
347-56-2442,Nairobi,Normal,Male,Home and lifestyle,65.82,1,69.111,2/22/2019,15:33,Cash,3.291,4.1
849-09-3807,Nairobi,Member,Female,Fashion accessories,88.34,7,649.299,2/18/2019,13:28,Cash,30.919,6.6
